Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
10/31/18,267926,Encanto,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Phoenix,142,286000,0.007042254,0.018881368,0.130881771,,,2018-10,2018-Q4,286000,0,2018-10
10/31/18,118920,Westwood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,143,1262200,0.004536411,0.01487497,0.077422108,,,2018-10,2018-Q4,1262200,0,2018-10
10/31/18,229214,Raleigh,TN,Memphis,Shelby County,Memphis,144,86100,0.01056338,0.028673835,0.106683805,,,2007-04,2007-Q2,91100,-0.054884742,2005-04
10/31/18,244707,Kempsville,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,Virginia Beach,145,222700,-0.000897263,0.001348921,0.020155749,,,2007-08,2007-Q3,235500,-0.054352442,2005-11
10/31/18,269589,Lake View,IL,Chicago-Naperville-Elgin,Cook County,Chicago,146,418300,-0.001193887,-0.002860548,0.022988506,,,2018-06,2018-Q2,420000,-0.004047619,2018-05
10/31/18,269568,Archer Heights,IL,Chicago-Naperville-Elgin,Cook County,Chicago,147,171400,0.008828723,0.024506874,0.068578554,,,2007-01,2007-Q1,247700,-0.308033912,2003-07
10/31/18,273794,Fresno High Roeding,CA,Fresno,Fresno County,Fresno,148,179600,0.011830986,0.027459954,0.085852479,,,2006-05,2006-Q2,238200,-0.246011755,2004-12
10/31/18,275115,Queens Village,NY,New York-Newark-Jersey City,Queens County,New York,149,508100,0.012756627,0.031465692,0.094807154,,,2018-10,2018-Q4,508100,0,2018-10
10/31/18,273197,Central City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,150,404500,0.012769154,0.032414497,0.084450402,,,2007-04,2007-Q2,426500,-0.051582649,2006-06
10/31/18,273674,Fairgrounds,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,151,827800,0.008897014,0.025901599,0.182740391,,,2018-10,2018-Q4,827800,0,2018-10
10/31/18,276446,Mclane,CA,Fresno,Fresno County,Fresno,152,195300,0.009302326,0.03552492,0.107142857,,,2006-06,2006-Q2,256200,-0.237704918,2004-12
10/31/18,269605,Rogers Park,IL,Chicago-Naperville-Elgin,Cook County,Chicago,153,174500,0.003450259,0.008087811,0.052472859,,,2007-11,2007-Q4,220300,-0.20789832,2003-10
10/31/18,111617,Casas Adobes,AZ,Tucson,Pima County,Tucson,154,222400,0.005424955,0.021589343,0.082765336,,,2006-06,2006-Q2,267700,-0.169219275,2005-07
10/31/18,5837,Maspeth,NY,New York-Newark-Jersey City,Queens County,New York,155,704000,0.001137656,0.00513992,0.039421231,,,2018-10,2018-Q4,704000,0,2018-10
10/31/18,193189,Bay Ridge,NY,New York-Newark-Jersey City,Kings County,New York,156,918100,0.007019853,0.022041634,0.028798745,,,2018-10,2018-Q4,918100,0,2018-10
10/31/18,343244,Northwest,CA,San Diego-Carlsbad,San Diego County,Chula Vista,157,491800,0.003878343,0.017376914,0.067042742,,,2005-10,2005-Q4,499600,-0.01561249,2005-05
10/31/18,274765,Northeast Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange County,Anaheim,158,613900,-0.001301448,0.00277687,0.04600443,,,2006-07,2006-Q3,616500,-0.004217356,2006-06
10/31/18,274510,Michael Way,NV,Las Vegas-Henderson-Paradise,Clark County,Las Vegas,159,220700,0.01611418,0.056992337,0.220011056,,,2006-08,2006-Q3,252000,-0.124206349,2005-05
10/31/18,271411,Greater Uptown,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,160,375200,0.002136752,0.005359057,0.102232667,,,2018-10,2018-Q4,375200,0,2018-10
10/31/18,271457,Lower Valley,TX,El Paso,El Paso County,El Paso,161,93400,-0.002136752,-0.004264392,0.017429194,,,2018-08,2018-Q3,93800,-0.004264392,2018-06
10/31/18,403538,Golfcrest - Bellfort - Reveille,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,162,135600,0.008178439,0.037490436,0.077901431,,,2018-10,2018-Q4,135600,0,2018-10
10/31/18,115609,Highland Park,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,163,804200,0.003368684,0.017845842,0.111233937,,,2018-10,2018-Q4,804200,0,2018-10
10/31/18,214232,Oxford Circle,PA,Philadelphia-Camden-Wilmington,Philadelphia County,Philadelphia,164,148200,0.012295082,0.034916201,0.116804823,,,2006-04,2006-Q2,153100,-0.032005225,2005-10
10/31/18,31817,Granada Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,165,637700,0.003303965,0.002988361,0.043186651,,,2006-07,2006-Q3,638400,-0.001096491,2006-06
10/31/18,114074,Cambrian Park,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,166,1331300,-0.000825578,-0.006047484,0.159871058,,,2018-06,2018-Q2,1343100,-0.008785645,2018-05
10/31/18,274835,Oak Lawn,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,167,306200,0.005252791,0.003934426,0.057685665,,,2018-10,2018-Q4,306200,0,2018-10
10/31/18,118673,University City,CA,San Diego-Carlsbad,San Diego County,San Diego,168,678600,0.000884956,0.008770626,0.082296651,,,2018-10,2018-Q4,678600,0,2018-10
10/31/18,199091,Woodside,NY,New York-Newark-Jersey City,Queens County,New York,169,734400,0.008791209,0.018585298,0.051395848,,,2018-10,2018-Q4,734400,0,2018-10
10/31/18,269228,Alameda - West Flagler,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,Miami,170,310800,0.003551824,0.012048193,0.054631829,,,2007-06,2007-Q2,359100,-0.134502924,2005-11
10/31/18,267919,Desert View,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Phoenix,171,410200,0.001954079,0.005145798,0.039797212,,,2006-04,2006-Q2,504800,-0.187400951,2005-06
10/31/18,37309,Bayside,NY,New York-Newark-Jersey City,Queens County,New York,172,891700,0.005072137,0.007912287,0.033974954,,,2018-10,2018-Q4,891700,0,2018-10
10/31/18,275492,Southwest,TX,Dallas-Fort Worth-Arlington,Tarrant County,Arlington,173,233700,0.00689358,0.011688312,0.099764706,,,2018-10,2018-Q4,233700,0,2018-10
10/31/18,117557,Rancho Penasquitos,CA,San Diego-Carlsbad,San Diego County,San Diego,174,793100,0.000126103,0.006089052,0.060577695,,,2018-10,2018-Q4,793100,0,2018-10
10/31/18,27987,Winnetka,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,175,570500,0.005818054,0.010628875,0.049098933,,,2018-10,2018-Q4,570500,0,2018-10
10/31/18,403528,Woodlake - Briarmeadow,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,176,213500,0.002347418,0.00660066,0.065369261,,,2018-10,2018-Q4,213500,0,2018-10
10/31/18,275609,Summerlin North,NV,Las Vegas-Henderson-Paradise,Clark County,Las Vegas,177,369200,0.008467632,0.030133929,0.124238733,,,2005-06,2005-Q2,408800,-0.096868885,2004-10
10/31/18,32368,Lake Balboa,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,178,592700,0.004406033,0.011088366,0.070048745,,,2018-10,2018-Q4,592700,0,2018-10
10/31/18,271467,Memorial,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,179,480800,0.006910995,0.013704406,0.013277134,,,2018-10,2018-Q4,480800,0,2018-10
10/31/18,51906,Encino,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,180,1010200,0.007680798,0.009695152,0.097804825,,,2018-10,2018-Q4,1010200,0,2018-10
10/31/18,189019,Greenville,NJ,New York-Newark-Jersey City,Hudson County,Jersey City,181,309700,0.009123493,0.027538155,0.294732441,,,2007-06,2007-Q2,364600,-0.150575974,2006-01
10/31/18,276254,Chelsea,NY,New York-Newark-Jersey City,New York County,New York,182,1740600,-5.74482E-05,-0.008826377,-0.055459084,,,2016-07,2016-Q3,1883800,-0.076016562,2014-09
10/31/18,269571,Gresham,IL,Chicago-Naperville-Elgin,Cook County,Chicago,183,125200,-0.018039216,-0.053665911,-0.003977725,,,2008-03,2008-Q1,164900,-0.240751971,2004-05
10/31/18,276450,Mid City West,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,184,1786200,0.002131957,0.019287834,0.03728223,,,2018-10,2018-Q4,1786200,0,2018-10
10/31/18,46793,North Highlands,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,185,255500,0.001175549,0.007492114,0.060606061,,,2005-12,2005-Q4,293700,-0.130064692,2004-12
10/31/18,275496,Southwest Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange County,Anaheim,186,582200,-0.002227935,0,0.042248478,,,2006-07,2006-Q3,595900,-0.022990435,2006-03
10/31/18,268621,Briargate,CO,Colorado Springs,El Paso County,Colorado Springs,187,357700,0.006471581,0.015904573,0.06363366,,,2018-10,2018-Q4,357700,0,2018-10
10/31/18,275620,Sunnyside,NY,New York-Newark-Jersey City,Queens County,New York,188,745800,0.007701662,0.054134276,0.121841155,,,2018-10,2018-Q4,745800,0,2018-10
10/31/18,46736,Newbury Park,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,Thousand Oaks,189,701500,0.002286041,0.003289474,0.033898305,,,2006-06,2006-Q2,707000,-0.007779349,2006-04
10/31/18,154795,Jamaica Plain,MA,Boston-Cambridge-Newton,Suffolk County,Boston,190,600400,0.004853556,0.019181803,0.065105553,,,2018-10,2018-Q4,600400,0,2018-10
10/31/18,273140,Carmel Valley,CA,San Diego-Carlsbad,San Diego County,San Diego,191,1084500,-0.000645042,0.000461255,0.057739198,,,2018-04,2018-Q2,1094000,-0.008683729,2018-03
10/31/18,195133,Greenwich Village,NY,New York-Newark-Jersey City,New York County,New York,192,1497600,-0.004189108,-0.01764513,0.007874016,,,2018-05,2018-Q2,1542000,-0.028793774,2018-03
10/31/18,117183,Palms,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,193,1185400,0.000928819,0.003385813,0.139259971,,,2018-10,2018-Q4,1185400,0,2018-10
10/31/18,193974,Coney Island,NY,New York-Newark-Jersey City,Kings County,New York,194,557400,0.00959971,0.035097493,0.124016939,,,2018-10,2018-Q4,557400,0,2018-10
10/31/18,114914,El Sereno,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,195,598000,0.003524081,0.018912932,0.101491987,,,2018-10,2018-Q4,598000,0,2018-10
10/31/18,154399,East Boston,MA,Boston-Cambridge-Newton,Suffolk County,Boston,196,480300,0.008821676,0.03024453,0.11958042,,,2018-10,2018-Q4,480300,0,2018-10
10/31/18,247145,Salem,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,Virginia Beach,197,257700,0.000776699,0.002333722,0.015766654,,,2007-06,2007-Q2,266500,-0.033020638,2005-12
10/31/18,269588,Jefferson Park,IL,Chicago-Naperville-Elgin,Cook County,Chicago,198,297600,0.004726536,0.011213048,0.045678145,,,2006-08,2006-Q3,361900,-0.17767339,2004-09
10/31/18,403556,Briarforest Area,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,199,324000,0.000926784,0.004651163,0.03646833,,,2018-10,2018-Q4,324000,0,2018-10
10/31/18,272756,Almaden Valley,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,200,1582300,-0.001640482,-0.001199344,0.112415636,,,2018-06,2018-Q2,1589900,-0.004780175,2018-06
10/31/18,274724,North Ironbound,NJ,New York-Newark-Jersey City,Essex County,Newark,201,365600,0.012181617,0.042783799,0.198295641,,,2007-04,2007-Q2,481100,-0.240074829,2004-09
10/31/18,275127,Rancho Bernardo,CA,San Diego-Carlsbad,San Diego County,San Diego,202,660600,-0.000907441,0.006398537,0.05442937,,,2018-09,2018-Q3,661200,-0.000907441,2018-09
10/31/18,57348,Kew Gardens Hills,NY,New York-Newark-Jersey City,Queens County,New York,203,814800,0.000982801,0.000491159,0.064541416,,,2018-10,2018-Q4,814800,0,2018-10
10/31/18,214146,Olney,PA,Philadelphia-Camden-Wilmington,Philadelphia County,Philadelphia,204,89200,-0.001119821,-0.008888889,0.070828331,,,2018-07,2018-Q3,90000,-0.008888889,2018-06
10/31/18,275083,Portage Park,IL,Chicago-Naperville-Elgin,Cook County,Chicago,205,288900,0.004520167,0.006269592,0.028846154,,,2006-10,2006-Q4,355800,-0.188026981,2004-08
10/31/18,275470,Southeast Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange County,Anaheim,206,581200,0.001205857,0.004667243,0.050424724,,,2006-08,2006-Q3,598900,-0.029554183,2006-03
10/31/18,403545,Oak Forest - Garden Oaks,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,207,343000,-0.001746217,0.00029163,0.03688029,,,2018-08,2018-Q3,344000,-0.002906977,2018-08
10/31/18,275845,Valley High-North Laguna,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,208,294600,0.002722941,0.008558713,0.051767226,,,2005-12,2005-Q4,342000,-0.138596491,2004-12
10/31/18,37575,Brighton,MA,Boston-Cambridge-Newton,Suffolk County,Boston,209,465700,0.004096593,0.015260519,0.063242009,,,2018-10,2018-Q4,465700,0,2018-10
10/31/18,6719,Rego Park,NY,New York-Newark-Jersey City,Queens County,New York,210,766000,0.006702589,0.002486586,0.012959535,,,2018-10,2018-Q4,766000,0,2018-10
10/31/18,274697,North Cheyenne,NV,Las Vegas-Henderson-Paradise,Clark County,Las Vegas,211,275300,0.009164223,0.038867925,0.154781879,,,2006-06,2006-Q2,312500,-0.11904,2004-11
10/31/18,116415,Mar Vista,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,212,1572100,0.000127235,0.01119187,0.018463332,,,2018-10,2018-Q4,1572100,0,2018-10
10/31/18,268938,Coral Way,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,Miami,213,398600,0.001759236,0.00453629,0.064636752,,,2007-01,2007-Q1,425500,-0.063219741,2006-04
10/31/18,270903,Ocean Parkway,NY,New York-Newark-Jersey City,Kings County,New York,214,1051000,0.009897185,0.03546798,0.080719794,,,2018-10,2018-Q4,1051000,0,2018-10
10/31/18,271406,Greater Greenspoint,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,215,119900,0.004187605,0.013524937,0.051754386,,,2018-10,2018-Q4,119900,0,2018-10
10/31/18,343211,Parkchester,NY,New York-Newark-Jersey City,Bronx County,New York,216,151900,0.010645376,0.049033149,0.169361047,,,2018-10,2018-Q4,151900,0,2018-10
10/31/18,274680,North,TX,Dallas-Fort Worth-Arlington,Tarrant County,Arlington,217,257800,0.005068226,0.009001957,0.051815585,,,2018-10,2018-Q4,257800,0,2018-10
10/31/18,273594,Edenvale - Seven Trees,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,San Jose,218,819900,-0.002554745,-0.001583049,0.125926943,,,2018-08,2018-Q3,822500,-0.003161094,2018-07
10/31/18,272874,Bay Area,TX,Corpus Christi,Nueces County,Corpus Christi,219,152900,0.003939593,0.009240924,0.024798928,,,2018-10,2018-Q4,152900,0,2018-10
10/31/18,276351,Greater Heights,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,220,456700,0.001096011,0.003074896,0.058646268,,,2018-10,2018-Q4,456700,0,2018-10
10/31/18,49994,Woodhaven,NY,New York-Newark-Jersey City,Queens County,New York,221,571400,0.009184034,0.026405604,0.122152396,,,2018-10,2018-Q4,571400,0,2018-10
10/31/18,273930,Harbor Gateway,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,222,535800,0.005819411,0.018244014,0.06372841,,,2018-10,2018-Q4,535800,0,2018-10
10/31/18,276537,River Oaks-Kirby-Balmoral,TN,Memphis,Shelby County,Memphis,223,180800,0.008928571,0.018018018,0.089156627,,,2018-10,2018-Q4,180800,0,2018-10
10/31/18,271495,North Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,224,644400,0.002333178,0.00248911,0.04036164,,,2018-10,2018-Q4,644400,0,2018-10
10/31/18,274517,Mid Wilshire,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,225,1672900,-0.002385354,-0.005646695,-0.011580502,,,2017-09,2017-Q3,1695900,-0.01356212,2017-04
10/31/18,269607,South Loop,IL,Chicago-Naperville-Elgin,Cook County,Chicago,226,278000,0,-0.01313454,-0.043358568,,,2006-01,2006-Q1,296500,-0.062394604,2005-09
10/31/18,271282,Addicks Park Ten,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,227,189200,0.004779607,0.010683761,0.04070407,,,2018-10,2018-Q4,189200,0,2018-10
10/31/18,269585,Humboldt Park,IL,Chicago-Naperville-Elgin,Cook County,Chicago,228,260200,0.010485437,0.032539683,0.02642998,,,2007-03,2007-Q1,280000,-0.070714286,2005-11
10/31/18,276311,East Reno,NV,Reno,Washoe County,Reno,229,267200,0.002626642,0.007921539,0.108713693,,,2018-10,2018-Q4,267200,0,2018-10
10/31/18,273035,Bridgeport,IL,Chicago-Naperville-Elgin,Cook County,Chicago,230,319500,0.006616257,0.027000964,0.070710456,,,2018-10,2018-Q4,319500,0,2018-10
10/31/18,276400,Kalihi-Palama,HI,Urban Honolulu,Honolulu County,Honolulu,231,562000,-0.001598863,0.016274864,0.061779709,,,2018-09,2018-Q3,562900,-0.001598863,2018-09
10/31/18,270891,Morningside Heights,NY,New York-Newark-Jersey City,New York County,New York,232,889800,-0.01461794,-0.026583525,0.006788866,,,2018-08,2018-Q3,915800,-0.028390478,2017-12
10/31/18,269578,Edgewater,IL,Chicago-Naperville-Elgin,Cook County,Chicago,233,274200,-0.001820167,0.00476365,0.064440994,,,2006-05,2006-Q2,291000,-0.057731959,2005-07
10/31/18,273887,Green Valley North,NV,Las Vegas-Henderson-Paradise,Clark County,Henderson,234,304300,0.009956854,0.035738598,0.137995512,,,2006-06,2006-Q2,337400,-0.098103142,2004-11
10/31/18,26134,Newhall,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Santa Clarita,235,507500,0.006744694,0.011964108,0.041025641,,,2006-07,2006-Q3,548200,-0.074242977,2005-10
10/31/18,763369,Meridian Avenue Corridor,OK,Oklahoma City,Oklahoma County,Oklahoma City,236,83900,0.005995204,0.010843373,-0.014101058,,,2017-10,2017-Q4,85100,-0.014101058,2017-07
10/31/18,274983,Parkway Village-Oakhaven,TN,Memphis,Shelby County,Memphis,237,76100,0.003957784,0.002635046,0.02147651,,,2007-04,2007-Q2,80200,-0.051122195,2005-04
10/31/18,271985,South End,WA,Seattle-Tacoma-Bellevue,Pierce County,Tacoma,238,261000,0.008890607,0.021526419,0.133796699,,,2018-10,2018-Q4,261000,0,2018-10
10/31/18,241514,Bayside,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,Virginia Beach,239,220000,0.002277904,0.005944216,0.027557216,,,2007-08,2007-Q3,231400,-0.049265341,2006-12
10/31/18,403295,Lake View East,IL,Chicago-Naperville-Elgin,Cook County,Chicago,240,244100,0.000409836,-0.003266639,-0.012939749,,,2006-05,2006-Q2,268300,-0.09019754,2004-05
10/31/18,273766,Fort Greene,NY,New York-Newark-Jersey City,Kings County,New York,241,1085700,-0.006224256,-0.013,-0.001563362,,,2018-05,2018-Q2,1111500,-0.023211876,2018-02
10/31/18,276060,Whitestone,NY,New York-Newark-Jersey City,Queens County,New York,242,905400,0.003769401,0.007903818,0.086393089,,,2018-10,2018-Q4,905400,0,2018-10
10/31/18,753793,Far Eastside,IN,Indianapolis-Carmel-Anderson,Marion County,Indianapolis,243,82500,0.012269939,0.036432161,0.161971831,,,1996-01,1996-Q1,108900,-0.242424242,
10/31/18,274834,West Oak Lane,PA,Philadelphia-Camden-Wilmington,Philadelphia County,Philadelphia,244,145100,0.006939625,0.021830986,0.055272727,,,2018-10,2018-Q4,145100,0,2018-10
10/31/18,47950,Tarzana,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,245,794600,0.003029538,0.013908383,0.05314778,,,2018-10,2018-Q4,794600,0,2018-10
10/31/18,113455,Anaheim Hills,CA,Los Angeles-Long Beach-Anaheim,Orange County,Anaheim,246,775600,-0.002187058,-0.000386648,0.022679325,,,2018-08,2018-Q3,777900,-0.002956678,2018-07
10/31/18,22021,Fairport,NY,Rochester,Monroe County,Perinton,247,206300,-0.002417795,0.002916869,-0.032817628,,,2016-09,2016-Q3,223300,-0.076130766,2016-02
10/31/18,154970,Mattapan,MA,Boston-Cambridge-Newton,Suffolk County,Boston,248,419400,0.000477099,0.019445795,0.123794212,,,2018-10,2018-Q4,419400,0,2018-10
10/31/18,268588,West Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,249,684800,0.004252823,0.00484226,0.02838264,,,2018-10,2018-Q4,684800,0,2018-10
10/31/18,274717,North Park,CA,San Diego-Carlsbad,San Diego County,San Diego,250,623800,0.00273268,0.015960912,0.059983008,,,2018-10,2018-Q4,623800,0,2018-10
10/31/18,271409,Greater Inwood,TX,Houston-The Woodlands-Sugar Land,Harris County,Houston,251,136800,0.006622517,0.008849558,0.055555556,,,2018-10,2018-Q4,136800,0,2018-10
10/31/18,276253,Charleston Heights,NV,Las Vegas-Henderson-Paradise,Clark County,Las Vegas,252,220100,0.017568192,0.066375969,0.255561894,,,2006-10,2006-Q4,244100,-0.098320361,2005-10
10/31/18,155633,South Boston,MA,Boston-Cambridge-Newton,Suffolk County,Boston,253,697200,0.003165468,0.011314186,0.044807433,,,2018-10,2018-Q4,697200,0,2018-10
10/31/18,275084,Powers,CO,Colorado Springs,El Paso County,Colorado Springs,254,297300,0.007113821,0.01571575,0.066738428,,,2018-10,2018-Q4,297300,0,2018-10
10/31/18,763457,I-240 Corridor,OK,Oklahoma City,Oklahoma County,Oklahoma City,255,97300,0.003092784,0.012486993,0.051891892,,,2018-10,2018-Q4,97300,0,2018-10
10/31/18,268002,Arleta,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,256,509400,0.009712587,0.018596281,0.075591216,,,2006-10,2006-Q4,531200,-0.041039157,2006-03
10/31/18,268473,Silver Lake,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,257,1192500,0.006244199,0.038582129,0.123516111,,,2018-10,2018-Q4,1192500,0,2018-10
10/31/18,343225,Wakefield,NY,New York-Newark-Jersey City,Bronx County,New York,258,443300,0.007042254,0.007729029,0.072327044,,,2018-10,2018-Q4,443300,0,2018-10
10/31/18,47880,Studio City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,259,1302100,0.005249749,0.022618393,0.018220206,,,2018-10,2018-Q4,1302100,0,2018-10
10/31/18,343212,Morris Park,NY,New York-Newark-Jersey City,Bronx County,New York,260,528800,0.005132104,0.017705928,0.066344021,,,2018-10,2018-Q4,528800,0,2018-10
10/31/18,194318,Dyker Heights,NY,New York-Newark-Jersey City,Kings County,New York,261,914900,0.0077101,0.013178295,0.039659091,,,2018-10,2018-Q4,914900,0,2018-10
10/31/18,7877,Westchester,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,262,1159000,0.004942339,0.002508434,0.056132677,,,2018-10,2018-Q4,1159000,0,2018-10
